pathway,escore,pathwaySize,overlap,overlapList,keep,isSignificant,Community
PID_CD8TCRDOWNSTREAMPATHWAY,0.066108866,65,1,IFNAR1,1,0,8
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,0.068075445,67,1,RPS6KA3,1,0,8
REACTOME_SEMAPHORIN_INTERACTIONS,0.069057255,68,1,LIMK2,1,0,8
KEGG_LONG_TERM_POTENTIATION,0.07101792,70,1,RPS6KA3,1,0,8
KEGG_RENAL_CELL_CARCINOMA,0.07101792,70,1,CRKL,1,0,8
PID_CDC42_PATHWAY,0.07101792,70,1,LIMK2,1,0,8
REACTOME_PI3K_CASCADE,0.071996778,71,1,DOK1,1,0,8
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.072974652,72,1,ANAPC7,1,0,8
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE,0.072974652,72,1,RPS6KA3,1,0,8
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.073951546,73,1,CRKL,1,0,8
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,0.073951546,73,1,ANAPC7,1,0,8
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING,0.074927459,74,1,RPS6KA3,1,0,8
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION,0.077849324,77,1,RPS6KA3,1,0,8
PID_MET_PATHWAY,0.080762399,80,1,CRKL,1,0,8
REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,0.083666708,83,1,RPS6KA3,1,0,8
PID_CMYB_PATHWAY,0.084632868,84,1,KIT,1,0,8
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE,0.085598057,85,1,ANAPC7,1,0,8
KEGG_ERBB_SIGNALING_PATHWAY,0.087525528,87,1,CRKL,1,0,8
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.087525528,87,1,DOK1,1,0,8
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.088487813,88,1,KIT,1,0,8
REACTOME_ACTIVATED_TLR4_SIGNALLING,0.093284754,93,1,RPS6KA3,1,0,8
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.09519679,95,1,CRKL,1,0,8
KEGG_MELANOGENESIS,0.101858723,102,1,KIT,1,0,8
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.101858723,102,1,IFNAR1,1,0,8
PID_ERBB1_DOWNSTREAM_PATHWAY,0.104699513,105,1,RPS6KA3,1,0,8
REACTOME_SIGNALING_BY_ILS,0.106588616,107,1,CRKL,1,0,8
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.107531744,108,1,DOK1,1,0,8
REACTOME_TOLL_RECEPTOR_CASCADES,0.116911017,118,1,RPS6KA3,1,0,8
REACTOME_SIGNALING_BY_PDGF,0.120636377,122,1,CRKL,1,0,8
REACTOME_CELL_CYCLE_CHECKPOINTS,0.122493439,124,1,ANAPC7,1,0,8
KEGG_CELL_CYCLE,0.126196366,128,1,ANAPC7,1,0,8
KEGG_INSULIN_SIGNALING_PATHWAY,0.134473614,137,1,CRKL,1,0,8
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.134473614,137,1,IFNAR1,1,0,8
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL,0.134473614,137,1,RPS6KA3,1,0,8
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,0.134473614,137,1,RPS6KA3,1,0,8
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.135388685,138,1,ANAPC7,1,0,8
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.150804629,155,1,IFNAR1,1,0,8
REACTOME_INTERFERON_SIGNALING,0.154393676,159,1,IFNAR1,1,0,8
KEGG_ENDOCYTOSIS,0.17562645,183,1,KIT,1,0,8
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.178244562,186,1,RPS6KA3,1,0,8
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.181723063,190,1,CRKL,1,0,8
KEGG_FOCAL_ADHESION,0.191216778,201,1,CRKL,1,0,8
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.194642956,205,1,RPS6KA3,1,0,8
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.200605533,212,1,ANAPC7,1,0,8
REACTOME_SIGNALLING_BY_NGF,0.20483875,217,1,RPS6KA3,1,0,8
