"pathway","escore","pathwaySize","overlap","overlapList","keep","isSignificant"
"PID_A6B1_A6B4_INTEGRIN_PATHWAY",0.0182557286992032,46,1,"RPS6KB1",1,0
"PID_TNFPATHWAY",0.0182557286992032,46,1,"PRKCZ",1,0
"KEGG_TYPE_II_DIABETES_MELLITUS",0.0186493316946129,47,1,"PRKCZ",1,0
"PID_CERAMIDE_PATHWAY",0.0190427966044731,48,1,"PRKCZ",1,0
"PID_ANGIOPOIETINRECEPTOR_PATHWAY",0.0198293123336368,50,1,"RPS6KB1",1,0
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0202223632359588,51,1,"RPS6KB1",1,0
"KEGG_MTOR_SIGNALING_PATHWAY",0.0206152762187706,52,1,"RPS6KB1",1,0
"PID_KITPATHWAY",0.0206152762187706,52,1,"RPS6KB1",1,0
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",0.0210080513235558,53,1,"PICALM",1,0
"PID_NFAT_3PATHWAY",0.0214006885917871,54,1,"PRKCZ",1,0
"PID_TGFBRPATHWAY",0.0217931880649278,55,1,"RPS6KB1",1,0
"BIOCARTA_NFAT_PATHWAY",0.0221855497844301,56,1,"RPS6KB1",1,0
"PID_TXA2PATHWAY",0.022577773791737,57,1,"PRKCZ",1,0
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.0237536199547468,60,1,"RPS6KB1",1,0
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",0.0237536199547468,60,1,"PICALM",1,0
"PID_TRKRPATHWAY",0.0245368295950782,62,1,"PRKCZ",1,0
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",0.0249282281989122,63,1,"PRKCZ",1,0
"PID_IL4_2PATHWAY",0.0257106131807632,65,1,"RPS6KB1",1,0
"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES",0.0264924488038675,67,1,"RPS6KB1",1,0
"PID_TELOMERASEPATHWAY",0.0268831607092289,68,1,"RPS6KB1",1,0
"PID_MTOR_4PATHWAY",0.0272737353988902,69,1,"RPS6KB1",1,0
"PID_P75NTRPATHWAY",0.0272737353988902,69,1,"PRKCZ",1,0
"REACTOME_PI3K_CASCADE",0.0280544732963303,71,1,"RPS6KB1",1,0
"PID_AVB3_INTEGRIN_PATHWAY",0.0296143043196306,75,1,"RPS6KB1",1,0
"PID_MET_PATHWAY",0.0315610125554039,80,1,"PRKCZ",1,0
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",0.0319499438756629,81,1,"MCFD2",1,0
"KEGG_TGF_BETA_SIGNALING_PATHWAY",0.0338925511075435,86,1,"RPS6KB1",1,0
"REACTOME_L1CAM_INTERACTIONS",0.0338925511075435,86,1,"MSN",1,0
"BIOCARTA_MAPK_PATHWAY",0.034280662968101,87,1,"RPS6KB1",1,0
"KEGG_ERBB_SIGNALING_PATHWAY",0.034280662968101,87,1,"RPS6KB1",1,0
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.034280662968101,87,1,"RPS6KB1",1,0
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0381542845587074,97,1,"RPS6KB1",1,0
"PID_CXCR4_PATHWAY",0.040085991963683,102,1,"PRKCZ",1,0
"PID_ERBB1_DOWNSTREAM_PATHWAY",0.0412433862741211,105,1,"PRKCZ",1,0
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",0.0423995593365283,108,1,"RPS6KB1",1,0
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.0462446635974756,118,1,"MSN",1,0
"REACTOME_MEMBRANE_TRAFFICKING",0.050458668518599,129,1,"PICALM",1,0
"KEGG_TIGHT_JUNCTION",0.052368733449153,134,1,"PRKCZ",1,0
"KEGG_ENDOCYTOSIS",0.0709101969635735,183,1,"PRKCZ",1,0
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.0727842113956512,188,1,"MCFD2",1,0
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.0735328905620792,190,1,"PRKCZ",1,0
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",0.0802472360989026,208,1,"PRKCZ",1,0
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0832176964340082,216,1,"MSN",1,0
