"pathway","escore","pathwaySize","overlap","overlapList","keep","isSignificant"
"REACTOME_CIRCADIAN_CLOCK",0.0131812720566084,53,1,"NR3C1",1,0
"PID_RAC1_PATHWAY",0.0134286322430882,54,1,"JUN",1,0
"PID_FGF_PATHWAY",0.0136759428235951,55,1,"JUN",1,0
"PID_IL2_1PATHWAY",0.0136759428235951,55,1,"JUN",1,0
"BIOCARTA_PPARA_PATHWAY",0.0144175770038844,58,1,"JUN",1,0
"PID_ATF2_PATHWAY",0.0146646892351041,59,1,"JUN",1,0
"PID_FAK_PATHWAY",0.0146646892351041,59,1,"JUN",1,0
"PID_AR_PATHWAY",0.0151587649989794,61,1,"RANBP9",1,0
"KEGG_COLORECTAL_CANCER",0.0154057285465496,62,1,"JUN",1,0
"PID_FCER1PATHWAY",0.0154057285465496,62,1,"JUN",1,0
"PID_ENDOTHELINPATHWAY",0.015652642547817,63,1,"JUN",1,0
"PID_BCR_5PATHWAY",0.0161463219412634,65,1,"JUN",1,0
"PID_CD8TCRDOWNSTREAMPATHWAY",0.0161463219412634,65,1,"JUN",1,0
"PID_ERA_GENOMIC_PATHWAY",0.0161463219412634,65,1,"JUN",1,0
"PID_RB_1PATHWAY",0.0161463219412634,65,1,"JUN",1,0
"PID_HIF1_TFPATHWAY",0.016393087348351,66,1,"JUN",1,0
"PID_LYSOPHOSPHOLIPID_PATHWAY",0.016393087348351,66,1,"JUN",1,0
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.0168864696205215,68,1,"JUN",1,0
"PID_TELOMERASEPATHWAY",0.0168864696205215,68,1,"JUN",1,0
"KEGG_RENAL_CELL_CARCINOMA",0.0173796538863645,70,1,"JUN",1,0
"PID_CDC42_PATHWAY",0.0173796538863645,70,1,"JUN",1,0
"KEGG_LEISHMANIA_INFECTION",0.0178726402054845,72,1,"JUN",1,0
"REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE",0.0178726402054845,72,1,"JUN",1,0
"REACTOME_TRIF_MEDIATED_TLR3_SIGNALING",0.0183654286374739,74,1,"JUN",1,0
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.0186117486644143,75,1,"JUN",1,0
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION",0.0191042403774183,77,1,"JUN",1,0
"PID_BETACATENIN_NUC_PATHWAY",0.0198426072064068,80,1,"JUN",1,0
"REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",0.0205805293254137,83,1,"JUN",1,0
"REACTOME_L1CAM_INTERACTIONS",0.0213180069353517,86,1,"RANBP9",1,0
"BIOCARTA_MAPK_PATHWAY",0.0215637340602548,87,1,"JUN",1,0
"KEGG_ERBB_SIGNALING_PATHWAY",0.0215637340602548,87,1,"JUN",1,0
"WNT_SIGNALING",0.0220550402370736,89,1,"JUN",1,0
"REACTOME_ACTIVATED_TLR4_SIGNALLING",0.0230370605069609,93,1,"JUN",1,0
"KEGG_GNRH_SIGNALING_PATHWAY",0.0249987343767313,101,1,"JUN",1,0
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0252437218800288,102,1,"JUN",1,0
"REACTOME_SIGNALING_BY_NOTCH",0.0254886601346573,103,1,"JUN",1,0
"PID_ERBB1_DOWNSTREAM_PATHWAY",0.0259783889276092,105,1,"JUN",1,0
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.0267126129376349,108,1,"JUN",1,0
"REACTOME_TOLL_RECEPTOR_CASCADES",0.029156829161414,118,1,"JUN",1,0
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0311086644278128,126,1,"JUN",1,0
"PID_PDGFRBPATHWAY",0.031839792783023,129,1,"JUN",1,0
"PID_P53DOWNSTREAMPATHWAY",0.033787310808466,137,1,"JUN",1,0
"KEGG_WNT_SIGNALING_PATHWAY",0.0371879252910339,151,1,"JUN",1,0
"KEGG_FOCAL_ADHESION",0.0492549015815713,201,1,"JUN",1,0
