"pathway","escore","pathwaySize","overlap","overlapList","keep","isSignificant"
"REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS",0.014851704054381,23,1,"ANK3",1,0
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",0.014851704054381,23,1,"ANAPC7",1,0
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.0154927876929301,24,1,"ANAPC7",1,0
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.0154927876929301,24,1,"RPS6KA3",1,0
"REACTOME_REGULATION_OF_IFNA_SIGNALING",0.0154927876929301,24,1,"IFNAR1",1,0
"SA_B_CELL_RECEPTOR_COMPLEXES",0.0154927876929301,24,1,"RPS6KA3",1,0
"REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",0.0167737998451509,26,1,"ANAPC7",1,0
"REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS",0.017413728782871,27,1,"RPS6KA3",1,0
"REACTOME_RECYCLING_PATHWAY_OF_L1",0.017413728782871,27,1,"RPS6KA3",1,0
"REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",0.0180532732441848,28,1,"ANAPC7",1,0
"PID_REELINPATHWAY",0.0186924334408514,29,1,"CRKL",1,0
"PID_IGF1_PATHWAY",0.0193312095845227,30,1,"CRKL",1,0
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",0.0193312095845227,30,1,"RPS6KA3",1,0
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.0193312095845227,30,1,"TBK1",1,0
"BIOCARTA_PYK2_PATHWAY",0.0199696018867465,31,1,"CRKL",1,0
"REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING",0.0199696018867465,31,1,"TBK1",1,0
"ST_ERK1_ERK2_MAPK_PATHWAY",0.0206076105589619,32,1,"RPS6KA3",1,0
"REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS",0.0212452358125043,33,1,"RPS6KA3",1,0
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",0.0212452358125043,33,1,"SEC23A",1,0
"PID_EPHA_FWDPATHWAY",0.0218824778586023,34,1,"CRKL",1,0
"PID_EPOPATHWAY",0.0218824778586023,34,1,"CRKL",1,0
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1",0.0218824778586023,34,1,"RPS6KA3",1,0
"SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES",0.0231558131728513,36,1,"RPS6KA3",1,0
"BIOCARTA_GPCR_PATHWAY",0.023791906862931,37,1,"RPS6KA3",1,0
"BIOCARTA_MET_PATHWAY",0.023791906862931,37,1,"CRKL",1,0
"REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS",0.023791906862931,37,1,"RPS6KA3",1,0
"ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY",0.023791906862931,37,1,"RPS6KA3",1,0
"BIOCARTA_IL2RB_PATHWAY",0.0244276181894242,38,1,"CRKL",1,0
"BIOCARTA_INTEGRIN_PATHWAY",0.0244276181894242,38,1,"CRKL",1,0
"PID_IFNGPATHWAY",0.0256978945943458,40,1,"CRKL",1,0
"REACTOME_IL_3_5_AND_GM_CSF_SIGNALING",0.0276004467389066,43,1,"CRKL",1,0
"PID_TNFPATHWAY",0.0294995689741301,46,1,"MAP4K5",1,0
"PID_HEDGEHOG_GLIPATHWAY",0.0307637477589418,48,1,"CSNK1G3",1,0
"PID_FOXOPATHWAY",0.0313952669690026,49,1,"CSNK1G3",1,0
"REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE",0.0320264063369244,50,1,"RPS6KA3",1,0
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0326571660721431,51,1,"RPS6KA3",1,0
"KEGG_MTOR_SIGNALING_PATHWAY",0.0332875463839913,52,1,"RPS6KA3",1,0
"PID_KITPATHWAY",0.0332875463839913,52,1,"CRKL",1,0
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.035805277580641,56,1,"TBK1",1,0
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.035805277580641,56,1,"CSNK1G3",1,0
"PID_P53REGULATIONPATHWAY",0.0376896022743938,59,1,"CSNK1G3",1,0
"PID_AR_PATHWAY",0.0389439296267806,61,1,"RPS6KA3",1,0
"PID_FCER1PATHWAY",0.0395705271951063,62,1,"WIPF1",1,0
"PID_TRKRPATHWAY",0.0395705271951063,62,1,"CRKL",1,0
"REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C",0.0408225911569244,64,1,"ANAPC7",1,0
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.0408225911569244,64,1,"IFNAR1",1,0
"PID_CD8TCRDOWNSTREAMPATHWAY",0.041448057966463,65,1,"IFNAR1",1,0
"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES",0.0426978622821338,67,1,"RPS6KA3",1,0
"REACTOME_GLUCOSE_METABOLISM",0.0439461622444943,69,1,"PHKG2",1,0
"KEGG_LONG_TERM_POTENTIATION",0.0445697486120029,70,1,"RPS6KA3",1,0
"KEGG_RENAL_CELL_CARCINOMA",0.0445697486120029,70,1,"CRKL",1,0
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.0451929595135605,71,1,"TBK1",1,0
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",0.0458157951564091,72,1,"ANAPC7",1,0
"REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE",0.0458157951564091,72,1,"RPS6KA3",1,0
"KEGG_CHRONIC_MYELOID_LEUKEMIA",0.0464382557476857,73,1,"CRKL",1,0
"REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0.0464382557476857,73,1,"ANAPC7",1,0
"REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS",0.0464382557476857,73,1,"TBK1",1,0
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION",0.0489243517362027,77,1,"RPS6KA3",1,0
"PID_MET_PATHWAY",0.0507849958203996,80,1,"CRKL",1,0
"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",0.0514044634436095,81,1,"SEC23A",1,0
"REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",0.052642279320125,83,1,"RPS6KA3",1,0
"REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE",0.0538786040769214,85,1,"ANAPC7",1,0
"KEGG_ERBB_SIGNALING_PATHWAY",0.0551134393607353,87,1,"CRKL",1,0
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.0575786480880954,91,1,"SEC23A",1,0
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",0.060037918643052,95,1,"CRKL",1,0
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0612653312051789,97,1,"CRKL",1,0
"PID_ERBB1_DOWNSTREAM_PATHWAY",0.0661602015250528,105,1,"RPS6KA3",1,0
"REACTOME_SIGNALING_BY_ILS",0.0673802322865147,107,1,"CRKL",1,0
"REACTOME_SIGNALING_BY_PDGF",0.0764836721741173,122,1,"CRKL",1,0
"REACTOME_CELL_CYCLE_CHECKPOINTS",0.0776912472078681,124,1,"ANAPC7",1,0
"KEGG_CELL_CYCLE",0.0801020258176921,128,1,"ANAPC7",1,0
"PID_PDGFRBPATHWAY",0.0807038109256013,129,1,"RPS6KA3",1,0
"REACTOME_MEMBRANE_TRAFFICKING",0.0807038109256013,129,1,"SEC23A",1,0
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.0855050257324311,137,1,"IFNAR1",1,0
"REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL",0.0855050257324311,137,1,"RPS6KA3",1,0
"REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE",0.0855050257324311,137,1,"RPS6KA3",1,0
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0861035473387078,138,1,"ANAPC7",1,0
"KEGG_JAK_STAT_SIGNALING_PATHWAY",0.0962232517296442,155,1,"IFNAR1",1,0
"REACTOME_INTERFERON_SIGNALING",0.098589277297919,159,1,"IFNAR1",1,0
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.109750017748709,178,1,"PHKG2",1,0
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",0.114411001974158,186,1,"RPS6KA3",1,0
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0.115572723037996,188,1,"SEC23A",1,0
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.1167330372342,190,1,"CRKL",1,0
"KEGG_FOCAL_ADHESION",0.123089687273604,201,1,"CRKL",1,0
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",0.125390707198211,205,1,"RPS6KA3",1,0
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.129404085713341,212,1,"ANAPC7",1,0
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.131689805357687,216,1,"CRKL",1,0
"REACTOME_SIGNALLING_BY_NGF",0.132260369072322,217,1,"RPS6KA3",1,0
"REACTOME_METABOLISM_OF_CARBOHYDRATES",0.149217209112258,247,1,"PHKG2",1,0
